000001,上证指数,SZZS,ss
600973,宝胜股份,BSGF,ss
600975,新五丰,XWF,ss
600976,健民集团,JMJT,ss
600978,宜华木业,YHMY,ss
600979,广安爱众,GAAZ,ss
600980,北矿磁材,BKCC,ss
600981,汇鸿集团,HHJT,ss
600982,宁波热电,NBRD,ss
600983,惠而浦,HEP,ss
600984,*ST建机,*STJJ,ss
600985,雷鸣科化,LMKH,ss
600986,科达股份,KDGF,ss
600987,航民股份,HMGF,ss
600988,赤峰黄金,CFHJ,ss
600990,四创电子,SCDZ,ss
600992,贵绳股份,GSGF,ss
600993,马应龙,MYL,ss
600995,文山电力,WSDL,ss
600997,开滦股份,KLGF,ss
600998,九州通,JZT,ss
600999,招商证券,ZSZQ,ss
601000,唐山港,TSG,ss
601001,大同煤业,DTMY,ss
601002,晋亿实业,JYSY,ss
601003,柳钢股份,LGGF,ss
601005,重庆钢铁,CQGT,ss
601006,大秦铁路,DQTL,ss
601007,金陵饭店,JLFD,ss
601008,连云港,LYG,ss
601009,南京银行,NJYH,ss
601010,文峰股份,WFGF,ss
601011,宝泰隆,BTL,ss
601012,隆基股份,LJGF,ss
601015,陕西黑猫,SXHM,ss
601016,节能风电,JNFD,ss
601018,宁波港,NBG,ss
601020,华钰矿业,HYKY,ss
601021,春秋航空,CQHK,ss
601028,玉龙股份,YLGF,ss
601038,一拖股份,YTGF,ss
601058,赛轮金宇,SLJY,ss
601069,西部黄金,XBHJ,ss
601088,中国神华,ZGSH,ss
601098,中南传媒,ZNCM,ss
601099,太平洋,TPY,ss
601100,恒立液压,HLYY,ss
601101,昊华能源,HHNY,ss
601106,中国一重,ZGYZ,ss
601107,四川成渝,SCCY,ss
601111,中国国航,ZGGH,ss
601113,华鼎股份,HDGF,ss
601116,三江购物,SJGW,ss
601117,中国化学,ZGHX,ss
601118,海南橡胶,HNXJ,ss
601126,四方股份,SFGF,ss
601137,博威合金,BWHJ,ss
601139,深圳燃气,SZRQ,ss
601155,新城控股,XCKG,ss
601158,重庆水务,CQSW,ss
601166,兴业银行,XYYH,ss
601168,西部矿业,XBKY,ss
601169,北京银行,BJYH,ss
601177,杭齿前进,HCQJ,ss
601179,中国西电,ZGXD,ss
601186,中国铁建,ZGTJ,ss
601188,龙江交通,LJJT,ss
601198,东兴证券,DXZQ,ss
601199,江南水务,JNSW,ss
601208,东材科技,DCKJ,ss
601211,国泰君安,GTJA,ss
601216,君正集团,JZJT,ss
601218,吉鑫科技,JXKJ,ss
601222,林洋能源,LYNY,ss
601225,陕西煤业,SXMY,ss
601226,华电重工,HDZG,ss
601231,环旭电子,HXDZ,ss
601233,桐昆股份,TKGF,ss
601238,广汽集团,GQJT,ss
601258,庞大集团,PDJT,ss
601288,农业银行,NYYH,ss
601311,骆驼股份,LTGF,ss
601313,江南嘉捷,JNJJ,ss
601318,中国平安,ZGPA,ss
601328,交通银行,JTYH,ss
601333,广深铁路,GSTL,ss
601336,新华保险,XHBX,ss
601339,百隆东方,BLDF,ss
601368,绿城水务,LCSW,ss
601369,陕鼓动力,SGDL,ss
601377,兴业证券,XYZQ,ss
601388,怡球资源,YQZY,ss
601390,中国中铁,ZGZT,ss
601398,工商银行,GSYH,ss
601515,东风股份,DFGF,ss
601518,吉林高速,JLGS,ss
601519,大智慧,DZH,ss
601555,东吴证券,DWZQ,ss
601558,华锐风电,HRFD,ss
601566,九牧王,JMW,ss
601567,三星医疗,SXYL,ss
601579,会稽山,KJS,ss
601588,北辰实业,BCSY,ss
601599,鹿港科技,LGKJ,ss
601600,中国铝业,ZGLY,ss
601601,中国太保,ZGTB,ss
601607,上海医药,SHYY,ss
601608,中信重工,ZXZG,ss
601616,广电电气,GDDQ,ss
601618,中国中冶,ZGZY,ss
601628,中国人寿,ZGRS,ss
601633,长城汽车,CCQC,ss
601636,旗滨集团,QBJT,ss
601666,平煤股份,PMGF,ss
601668,中国建筑,ZGJZ,ss
601669,中国电建,ZGDJ,ss
601677,明泰铝业,MTLY,ss
601678,滨化股份,BHGF,ss
601688,华泰证券,HTZQ,ss
601689,拓普集团,TPJT,ss
601699,潞安环能,LAHN,ss
601700,风范股份,FFGF,ss
601717,郑煤机,ZMJ,ss
601718,际华集团,JHJT,ss
601727,上海电气,SHDQ,ss
601766,中国中车,ZGZC,ss
601777,力帆股份,LFGF,ss
601788,光大证券,GDZQ,ss
601789,宁波建工,NBJG,ss
601798,蓝科高新,LKGX,ss
601799,星宇股份,XYGF,ss
601800,中国交建,ZGJJ,ss
601801,皖新传媒,WXCM,ss
601808,中海油服,ZHYF,ss
601818,光大银行,GDYH,ss
601857,中国石油,ZGSY,ss
601866,中海集运,ZHJY,ss
601872,招商轮船,ZSLC,ss
601877,正泰电器,ZTDQ,ss
601880,大连港,DLG,ss
601886,江河创建,JHCJ,ss
601888,中国国旅,ZGGL,ss
601890,亚星锚链,YXML,ss
601898,中煤能源,ZMNY,ss
601899,紫金矿业,ZJKY,ss
601900,南方传媒,NFCM,ss
601901,方正证券,FZZQ,ss
601908,京运通,JYT,ss
601918,国投新集,GTXJ,ss
601919,中国远洋,ZGYY,ss
601928,凤凰传媒,FHCM,ss
601929,吉视传媒,JSCM,ss
601933,永辉超市,YHCS,ss
601939,建设银行,JSYH,ss
601958,金钼股份,JMGF,ss
601965,中国汽研,ZGQY,ss
601968,宝钢包装,BGBZ,ss
601969,海南矿业,HNKY,ss
601985,中国核电,ZGHD,ss
601988,中国银行,ZGYH,ss
601989,中国重工,ZGZG,ss
601991,大唐发电,DTFD,ss
601992,金隅股份,JYGF,ss
601996,丰林集团,FLJT,ss
601998,中信银行,ZXYH,ss
601999,出版传媒,CBCM,ss
603000,人民网,RMW,ss
603001,奥康国际,AKGJ,ss
603002,宏昌电子,HCDZ,ss
603003,龙宇燃油,LYRY,ss
603005,晶方科技,JFKJ,ss
603006,联明股份,LMGF,ss
603008,喜临门,XLM,ss
603009,北特科技,BTKJ,ss
603010,万盛股份,WSGF,ss
603011,合锻股份,HDGF,ss
603012,创力集团,CLJT,ss
603015,弘讯科技,HXKJ,ss
603017,中衡设计,ZHSJ,ss
603018,设计股份,SJGF,ss
603019,中科曙光,ZKSG,ss
603020,爱普股份,APGF,ss
603021,山东华鹏,SDHP,ss
603022,新通联,XTL,ss
603023,威帝股份,WDGF,ss
603025,大豪科技,DHKJ,ss
603026,石大胜华,SDSH,ss
603027,千禾味业,QHWY,ss
603028,赛福天,SFT,ss
603030,全筑股份,QZGF,ss
603066,音飞储存,YFCC,ss
603077,和邦生物,HBSW,ss
603085,天成自控,TCZK,ss
603088,宁波精达,NBJD,ss
603099,长白山,CBS,ss
603100,川仪股份,CYGF,ss
603108,润达医疗,RDYL,ss
603111,康尼机电,KNJD,ss
603116,红蜻蜓,HQT,ss
603117,万林股份,WLGF,ss
603118,共进股份,GJGF,ss
603123,翠微股份,CWGF,ss
603126,中材节能,ZCJN,ss
603128,华贸物流,HMWL,ss
603158,腾龙股份,TLGF,ss
603166,福达股份,FDGF,ss
603167,渤海轮渡,BHLD,ss
603168,莎普爱思,SPAS,ss
603169,兰石重装,LSZZ,ss
603188,亚邦股份,YBGF,ss
603198,迎驾贡酒,YJGJ,ss
603199,九华旅游,JHLY,ss
603222,济民制药,JMZY,ss
603223,恒通股份,HTGF,ss
603227,雪峰科技,XFKJ,ss
603268,松发股份,SFGF,ss
603288,海天味业,HTWY,ss
603299,井神股份,JSGF,ss
603300,华铁科技,HTKJ,ss
603306,华懋科技,HMKJ,ss
603308,应流股份,YLGF,ss
603309,维力医疗,WLYL,ss
603311,金海环境,JHHJ,ss
603315,福鞍股份,FAGF,ss
603318,派思股份,PSGF,ss
603328,依顿电子,YDDZ,ss
603333,明星电缆,MXDL,ss
603338,浙江鼎力,ZJDL,ss
603355,莱克电气,LKDQ,ss
603366,日出东方,RCDF,ss
603368,柳州医药,LZYY,ss
603369,今世缘,JSY,ss
603377,东方时尚,DFSS,ss
603398,邦宝益智,BBYZ,ss
603399,新华龙,XHL,ss
603456,九洲药业,JZYY,ss
603508,思维列控,SWLK,ss
603518,维格娜丝,WGNS,ss
603519,立霸股份,LBGF,ss
603520,司太立,STL,ss
603555,贵人鸟,GRN,ss
603558,健盛集团,JSJT,ss
603566,普莱柯,PLK,ss
603567,珍宝岛,ZBD,ss
603568,伟明环保,WMHB,ss
603588,高能环境,GNHJ,ss
603589,口子窖,KZJ,ss
603598,引力传媒,YLCM,ss
603599,广信股份,GXGF,ss
603600,永艺股份,YYGF,ss
603601,再升科技,ZSKJ,ss
603606,东方电缆,DFDL,ss
603608,天创时尚,TCSS,ss
603609,禾丰牧业,HFMY,ss
603611,诺力股份,NLGF,ss
603616,韩建河山,HJHS,ss
603618,杭电股份,HDGF,ss
603636,南威软件,NWRJ,ss
603669,灵康药业,LKYY,ss
603678,火炬电子,HJDZ,ss
603686,龙马环卫,LMHW,ss
603688,石英股份,SYGF,ss
603696,安记食品,AJSP,ss
603698,航天工程,HTGC,ss
603699,纽威股份,NWGF,ss
603703,盛洋科技,SYKJ,ss
603718,海利生物,HLSW,ss
603729,龙韵股份,LYGF,ss
603766,隆鑫通用,LXTY,ss
603778,乾景园林,QJYL,ss
603788,宁波高发,NBGF,ss
603789,星光农机,XGNJ,ss
603798,康普顿,KPD,ss
603799,华友钴业,HYGY,ss
603800,道森股份,DSGF,ss
603806,福斯特,FST,ss
603808,歌力思,GLS,ss
603818,曲美家居,QMJJ,ss
603828,柯利达,KLD,ss
603838,四通股份,STGF,ss
603861,白云电器,BYDQ,ss
603866,桃李面包,TLMB,ss
603869,北部湾旅,BBWL,ss
603883,老百姓,LBX,ss
603885,吉祥航空,JXHK,ss
603889,新澳股份,XAGF,ss
603898,好莱客,HLK,ss
603899,晨光文具,CGWJ,ss
603901,永创智能,YCZN,ss
603918,金桥信息,JQXX,ss
603919,金徽酒,JHJ,ss
603936,博敏电子,BMDZ,ss
603939,益丰药房,YFYF,ss
603968,醋化股份,CHGF,ss
603969,银龙股份,YLGF,ss
603979,金诚信,JCX,ss
603988,中电电机,ZDDJ,ss
603989,艾华集团,AHJT,ss
603993,洛阳钼业,LYMY,ss
603996,中新科技,ZXKJ,ss
603997,继峰股份,JFGF,ss
603998,方盛制药,FSZY,ss
603999,读者传媒,DZCM,ss
000001,平安银行,PAYH,sz
000002,万 科Ａ,WKA,sz
000002,Ａ股指数,AGZS,sz
000003,Ｂ股指数,BGZS,sz
000004,国农科技,GNKJ,sz
000004,工业指数,GYZS,sz
000005,世纪星源,SJXY,sz
000005,商业指数,SYZS,sz
000006,深振业Ａ,SZYA,sz
000006,地产指数,DCZS,sz
000007,全新好,QXH,sz
000007,公用指数,GYZS,sz
000008,神州高铁,SZGT,sz
000008,综合指数,ZHZS,sz
000009,中国宝安,ZGBA,sz
000009,上证380,SZ380,sz
000010,深华新,SHX,sz
000010,上证180,SZ180,sz
000011,深物业A,SWYA,sz
000011,基金指数,JJZS,sz
000012,南 玻Ａ,NBA,sz
000012,国债指数,GZZS,sz
000013,企债指数,QZZS,sz
000014,沙河股份,SHGF,sz
000015,红利指数,HLZS,sz
000016,深康佳Ａ,SKJA,sz
000016,上证50,SZ50,sz
000017,深中华A,SZHA,sz
000017,新综指,XZZ,sz
000018,神州长城,SZCC,sz
000018,180金融,180JR,sz
000019,深深宝Ａ,SSBA,sz
000019,治理指数,ZLZS,sz
000020,深华发Ａ,SHFA,sz
000020,中型综指,ZXZZ,sz
000021,深科技,SKJ,sz
000021,180治理,180ZL,sz
000022,深赤湾Ａ,SCWA,sz
000022,沪公司债,HGSZ,sz
000023,深天地Ａ,STDA,sz
000023,沪分离债,HFLZ,sz
000025,特 力Ａ,TLA,sz
000025,180基建,180JJ,sz
000026,飞亚达Ａ,FYDA,sz
000026,180资源,180ZY,sz
000027,深圳能源,SZNY,sz
000027,180运输,180YS,sz
000028,国药一致,GYYZ,sz
000028,180成长,180CC,sz
000029,深深房Ａ,SSFA,sz
000029,180价值,180JZ,sz
000030,富奥股份,FAGF,sz
000030,180R成长,180RCC,sz
000031,中粮地产,ZLDC,sz
000031,180R价值,180RJZ,sz
000032,深桑达Ａ,SSDA,sz
000032,上证能源,SZNY,sz
000033,*ST新都,*STXD,sz
000033,上证材料,SZCL,sz
000034,深信泰丰,SXTF,sz
000034,上证工业,SZGY,sz
000035,中国天楹,ZGTY,sz
000035,上证可选,SZKX,sz
000036,华联控股,HLKG,sz
000036,上证消费,SZXF,sz
000037,深南电Ａ,SNDA,sz
000037,上证医药,SZYY,sz
000038,深大通,SDT,sz
000038,上证金融,SZJR,sz
000039,中集集团,ZJJT,sz
000039,上证信息,SZXX,sz
000040,宝安地产,BADC,sz
000040,上证电信,SZDX,sz
000041,上证公用,SZGY,sz
000042,中洲控股,ZZKG,sz
000042,上证央企,SZYQ,sz
000043,中航地产,ZHDC,sz
000043,超大盘,CDP,sz
000044,上证中盘,SZZP,sz
000045,深纺织Ａ,SFZA,sz
000045,上证小盘,SZXP,sz
000046,泛海控股,FHKG,sz
000046,上证中小,SZZX,sz
000047,上证全指,SZQZ,sz
000048,康达尔,KDE,sz
000048,责任指数,ZRZS,sz
000049,德赛电池,DSDC,sz
000049,上证民企,SZMQ,sz
000050,深天马Ａ,STMA,sz
000050,50等权,50DQ,sz
000051,180等权,180DQ,sz
000052,50基本,50JB,sz
000053,180基本,180JB,sz
000054,上证海外,SZHW,sz
000055,方大集团,FDJT,sz
000055,上证地企,SZDQ,sz
000056,皇庭国际,HTGJ,sz
000056,上证国企,SZGQ,sz
000057,全指成长,QZCC,sz
000058,深 赛 格,SSG,sz
000058,全指价值,QZJZ,sz
000059,*ST华锦,*STHJ,sz
000059,全R成长,QRCC,sz
000060,中金岭南,ZJLN,sz
000060,全R价值,QRJZ,sz
000061,农 产 品,NCP,sz
000061,沪企债30,HQZ30,sz
000062,深圳华强,SZHQ,sz
000062,上证沪企,SZHQ,sz
000063,中兴通讯,ZXTX,sz
000063,上证周期,SZZQ,sz
000064,非周期,FZQ,sz
000065,北方国际,BFGJ,sz
000065,上证龙头,SZLT,sz
000066,长城电脑,CCDN,sz
000066,上证商品,SZSP,sz
000067,上证新兴,SZXX,sz
000068,*ST华赛,*STHS,sz
000068,上证资源,SZZY,sz
000069,华侨城Ａ,HQCA,sz
000069,消费80,XF80,sz
000070,特发信息,TFXX,sz
000070,能源等权,NYDQ,sz
000071,材料等权,CLDQ,sz
000072,工业等权,GYDQ,sz
000073,可选等权,KXDQ,sz
000074,消费等权,XFDQ,sz
000075,医药等权,YYDQ,sz
000076,金融等权,JRDQ,sz
000077,信息等权,XXDQ,sz
000078,海王生物,HWSW,sz
000078,电信等权,DXDQ,sz
000079,公用等权,GYDQ,sz
000088,盐 田 港,YTG,sz
000089,深圳机场,SZJC,sz
000090,天健集团,TJJT,sz
000090,上证流通,SZLT,sz
000091,沪财中小,HCZX,sz
000092,资源50,ZY50,sz
000093,180分层,180FC,sz
000094,上证上游,SZSY,sz
000095,上证中游,SZZY,sz
000096,广聚能源,GJNY,sz
000096,上证下游,SZXY,sz
000097,高端装备,GDZB,sz
000098,上证F200,SZF200,sz
000099,中信海直,ZXHZ,sz
000099,上证F300,SZF300,sz
000100,TCL 集团,TCLJT,sz
000100,上证F500,SZF500,sz
000101,5年信用,5NXY,sz
000102,沪投资品,HTZP,sz
000103,沪消费品,HXFP,sz
000104,380能源,380NY,sz
000105,380材料,380CL,sz
000106,380工业,380GY,sz
000107,380可选,380KX,sz
000108,380消费,380XF,sz
000109,380医药,380YY,sz
000110,380金融,380JR,sz
000111,380信息,380XX,sz
000112,380电信,380DX,sz
000113,380公用,380GY,sz
000114,持续产业,CXCY,sz
000115,380等权,380DQ,sz
000116,信用100,XY100,sz
000117,380成长,380CC,sz
000118,380价值,380JZ,sz
000119,380R成长,380RCC,sz
000120,380R价值,380RJZ,sz
000121,医药主题,YYZT,sz
000122,农业主题,NYZT,sz
000123,180动态,180DT,sz
000125,180稳定,180WD,sz
000126,消费50,XF50,sz
000128,380基本,380JB,sz
000129,180波动,180BD,sz
000130,380波动,380BD,sz
000131,上证高新,SZGX,sz
000132,上证100,SZ100,sz
000133,上证150,SZ150,sz
000134,上证银行,SZYX,sz
000135,180高贝,180GB,sz
000136,180低贝,180DB,sz
000137,380高贝,380GB,sz
000138,380低贝,380DB,sz
000139,上证转债,SZZZ,sz
000141,380动态,380DT,sz
000142,380稳定,380WD,sz
000145,优势资源,YSZY,sz
000146,优势制造,YSZZ,sz
000147,优势消费,YSXF,sz
000148,消费领先,XFLX,sz
000149,180红利,180HL,sz
000150,宜华健康,YHJK,sz
000150,380红利,380HL,sz
000151,中成股份,ZCGF,sz
000151,上国红利,SGHL,sz
000152,上央红利,SYHL,sz
000153,丰原药业,FYYY,sz
000153,上民红利,SMHL,sz
000155,*ST川化,*STCH,sz
000155,市值百强,SZBQ,sz
000156,华数传媒,HSCM,sz
000157,中联重科,ZLZK,sz
000158,常山股份,CSGF,sz
000158,上证环保,SZHB,sz
000159,国际实业,GJSY,sz
000166,申万宏源,SWHY,sz
000289,鹏华丰泰债券,PHFTZQ,sz
000300,沪深300,HS300,sz
000301,东方市场,DFSC,sz
000333,美的集团,MDJT,sz
000338,潍柴动力,WCDL,sz
000394,融通通源一年目标,RTTYYN,sz
000400,许继电气,XJDQ,sz
000401,冀东水泥,JDSN,sz
000402,金 融 街,JRJ,sz
000403,ST生化,STSH,sz
000404,华意压缩,HYYS,sz
000407,胜利股份,SLGF,sz
000408,金谷源,JGY,sz
000409,山东地矿,SDDK,sz
000410,沈阳机床,SYJC,sz
000411,英特集团,YTJT,sz
000413,东旭光电,DXGD,sz
000415,渤海金控,BHJK,sz
000416,民生控股,MSKG,sz
000417,合肥百货,HFBH,sz
000418,小天鹅Ａ,XTEA,sz
000419,通程控股,TCKG,sz
000420,吉林化纤,JLHX,sz
000421,南京中北,NJZB,sz
000422,湖北宜化,HBYH,sz
000423,东阿阿胶,DEEJ,sz
000425,徐工机械,XGJX,sz
000426,兴业矿业,XYKY,sz
000428,华天酒店,HTJD,sz
000429,粤高速Ａ,YGSA,sz
000430,张家界,ZJJ,sz
000488,晨鸣纸业,CMZY,sz
000498,山东路桥,SDLQ,sz
000501,鄂武商Ａ,EWSA,sz
000502,绿景控股,LJKG,sz
000503,海虹控股,HHKG,sz
000504,南华生物,NHSW,sz
000505,珠江控股,ZJKG,sz
000506,中润资源,ZRZY,sz
000507,珠海港,ZHG,sz
000509,华塑控股,HSKG,sz
000510,*ST金路,*STJL,sz
000511,烯碳新材,XTXC,sz
000513,丽珠集团,LZJT,sz
000514,渝 开 发,YKF,sz
000516,国际医学,GJYX,sz
000517,荣安地产,RADC,sz
000518,四环生物,SHSW,sz
000519,江南红箭,JNHJ,sz
000520,长航凤凰,CHFH,sz
000521,美菱电器,MLDQ,sz
000523,广州浪奇,GZLQ,sz
000524,岭南控股,LNKG,sz
000525,红 太 阳,HTY,sz
000526,银润投资,YRTZ,sz
000528,柳 工,LG,sz
000529,广弘控股,GHKG,sz
000530,大冷股份,DLGF,sz
000531,穗恒运Ａ,SHYA,sz
000532,力合股份,LHGF,sz
000533,万 家 乐,WJL,sz
000534,万泽股份,WZGF,sz
000536,华映科技,HYKJ,sz
000537,广宇发展,GYFZ,sz
000538,云南白药,YNBY,sz
000539,粤电力Ａ,YDLA,sz
000540,中天城投,ZTCT,sz
000541,佛山照明,FSZM,sz
000543,皖能电力,WNDL,sz
000544,中原环保,ZYHB,sz
000545,金浦钛业,JPTY,sz
000546,金圆股份,JYGF,sz
000547,航天发展,HTFZ,sz
000548,湖南投资,HNTZ,sz
000550,江铃汽车,JLQC,sz
000551,创元科技,CYKJ,sz
000552,靖远煤电,JYMD,sz
000553,沙隆达Ａ,SLDA,sz
000554,泰山石油,TSSY,sz
000555,神州信息,SZXX,sz
000557,*ST广夏,*STGX,sz
000558,莱茵体育,LYTY,sz
000559,万向钱潮,WXQC,sz
000560,昆百大Ａ,KBDA,sz
000561,烽火电子,FHDZ,sz
000563,陕国投Ａ,SGTA,sz
000564,西安民生,XAMS,sz
000565,渝三峡Ａ,YSXA,sz
000566,海南海药,HNHY,sz
000567,海德股份,HDGF,sz
000568,泸州老窖,LZLJ,sz
000570,苏常柴Ａ,SCCA,sz
000571,新大洲Ａ,XDZA,sz
000572,海马汽车,HMQC,sz
000573,粤宏远Ａ,YHYA,sz
000576,广东甘化,GDGH,sz
000581,威孚高科,WFGK,sz
000582,北部湾港,BBWG,sz
000584,友利控股,YLKG,sz
000585,东北电气,DBDQ,sz
000586,汇源通信,HYTX,sz
000587,金叶珠宝,JYZB,sz
000589,黔轮胎Ａ,QLTA,sz
000590,*ST古汉,*STGH,sz
000591,桐 君 阁,TJG,sz
000592,平潭发展,PTFZ,sz
000593,大通燃气,DTRQ,sz
000595,宝塔实业,BTSY,sz
000596,古井贡酒,GJGJ,sz
000597,东北制药,DBZY,sz
000598,兴蓉环境,XRHJ,sz
000599,青岛双星,QDSX,sz
000600,建投能源,JTNY,sz
000601,韶能股份,SNGF,sz
000603,盛达矿业,SDKY,sz
000605,渤海股份,BHGF,sz
000606,青海明胶,QHMJ,sz
000607,华媒控股,HMKG,sz
000608,阳光股份,YGGF,sz
000609,绵世股份,MSGF,sz
000610,西安旅游,XALY,sz
000611,*ST蒙发,*STMF,sz
000612,焦作万方,JZWF,sz
000613,大东海A,DDHA,sz
000615,湖北金环,HBJH,sz
000616,海航投资,HHTZ,sz
000617,石油济柴,SYJC,sz
000619,海螺型材,HLXC,sz
000620,新华联,XHL,sz
000622,恒立实业,HLSY,sz
000623,吉林敖东,JLAD,sz
000625,长安汽车,CAQC,sz
000626,如意集团,RYJT,sz
000627,天茂集团,TMJT,sz
000628,高新发展,GXFZ,sz
000629,攀钢钒钛,PGFT,sz
000630,铜陵有色,TLYS,sz
000631,顺发恒业,SFHY,sz
000632,三木集团,SMJT,sz
000633,合金投资,HJTZ,sz
000635,英 力 特,YLT,sz
000636,风华高科,FHGK,sz
000637,茂化实华,MHSH,sz
000638,万方发展,WFFZ,sz
000639,西王食品,XWSP,sz
000650,仁和药业,RHYY,sz
000651,格力电器,GLDQ,sz
000652,泰达股份,TDGF,sz
000655,金岭矿业,JLKY,sz
000656,金科股份,JKGF,sz
000657,中钨高新,ZWGX,sz
000659,*ST中富,*STZF,sz
000661,长春高新,CCGX,sz
000662,索芙特,SFT,sz
000663,永安林业,YALY,sz
000665,湖北广电,HBGD,sz
000666,经纬纺机,JWFJ,sz
000667,美好集团,MHJT,sz
000668,荣丰控股,RFKG,sz
000669,金鸿能源,JHNY,sz
000670,盈方微,YFW,sz
000671,阳 光 城,YGC,sz
000672,上峰水泥,SFSN,sz
000673,当代东方,DDDF,sz
000676,智度投资,ZDTZ,sz
000677,*ST海龙,*STHL,sz
000678,襄阳轴承,XYZC,sz
000679,大连友谊,DLYY,sz
000680,山推股份,STGF,sz
000681,视觉中国,SJZG,sz
000682,东方电子,DFDZ,sz
000683,远兴能源,YXNY,sz
000685,中山公用,ZSGY,sz
000686,东北证券,DBZQ,sz
000687,华讯方舟,HXFZ,sz
000688,建新矿业,JXKY,sz
000690,宝新能源,BXNY,sz
000691,亚太实业,YTSY,sz
000692,惠天热电,HTRD,sz
000693,华泽钴镍,HZGN,sz
000695,滨海能源,BHNY,sz
000696,96国债⑹,96GZ(6,sz
000697,炼石有色,LSYS,sz
000698,沈阳化工,SYHG,sz
000700,模塑科技,MSKJ,sz
000701,厦门信达,XMXD,sz
000702,正虹科技,ZHKJ,sz
000703,恒逸石化,HYSH,sz
000705,浙江震元,ZJZY,sz
000707,双环科技,SHKJ,sz
000708,大冶特钢,DYTG,sz
000709,河钢股份,HGGF,sz
000710,天兴仪表,TXYB,sz
000711,京蓝科技,JLKJ,sz
000712,锦龙股份,JLGF,sz
000713,丰乐种业,FLZY,sz
000715,中兴商业,ZXSY,sz
000716,黑芝麻,HZM,sz
000717,韶钢松山,SGSS,sz
000718,苏宁环球,SNHQ,sz
000719,大地传媒,DDCM,sz
000720,新能泰山,XNTS,sz
000721,西安饮食,XAYS,sz
000722,湖南发展,HNFZ,sz
000723,美锦能源,MJNY,sz
000725,京东方Ａ,JDFA,sz
000726,鲁 泰Ａ,LTA,sz
000727,华东科技,HDKJ,sz
000728,国元证券,GYZQ,sz
000729,燕京啤酒,YJPJ,sz
000731,四川美丰,SCMF,sz
000732,泰禾集团,THJT,sz
000733,振华科技,ZHKJ,sz
000735,罗 牛 山,LNS,sz
000736,中房地产,ZFDC,sz
000737,南风化工,NFHG,sz
000738,中航动控,ZHDK,sz
000739,普洛药业,PLYY,sz
000748,长城信息,CCXX,sz
000750,国海证券,GHZQ,sz
000751,锌业股份,XYGF,sz
000752,西藏发展,XZFZ,sz
000753,漳州发展,ZZFZ,sz
000755,山西三维,SXSW,sz
000756,新华制药,XHZY,sz
000757,浩物股份,HWGF,sz
000758,中色股份,ZSGF,sz
000759,中百集团,ZBJT,sz
000760,斯太尔,STE,sz
000761,本钢板材,BGBC,sz
000762,西藏矿业,XZKY,sz
000766,通化金马,THJM,sz
000767,漳泽电力,ZZDL,sz
000768,中航飞机,ZHFJ,sz
000776,广发证券,GFZQ,sz
000777,中核科技,ZHKJ,sz
000778,新兴铸管,XXZG,sz
000779,三毛派神,SMPS,sz
000780,平庄能源,PZNY,sz
000782,美达股份,MDGF,sz
000783,长江证券,CJZQ,sz
000785,武汉中商,WHZS,sz
000786,北新建材,BXJC,sz
000788,北大医药,BDYY,sz
000789,万年青,WNQ,sz
000790,华神集团,HSJT,sz
000791,甘肃电投,GSDT,sz
000792,盐湖股份,YHGF,sz
000793,华闻传媒,HWCM,sz
000795,英洛华,YLH,sz
000796,凯撒旅游,KSLY,sz
000797,中国武夷,ZGWY,sz
000798,中水渔业,ZSYY,sz
000799,*ST酒鬼,*STJG,sz
000800,一汽轿车,YQJC,sz
000801,四川九洲,SCJZ,sz
000801,资源80,ZY80,sz
000802,北京文化,BJWH,sz
000802,500沪市,500HS,sz
000803,金宇车城,JYCC,sz
000803,300波动,300BD,sz
000804,500波动,500BD,sz
000805,A股资源,AGZY,sz
000806,银河生物,YHSW,sz
